,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
2553,0.05,0.45,0.2,800,-2,496.2,1878.6,2374.8
2554,0.05,0.45,0.2,800,-3,420.2,1947.3,2367.5
2555,0.05,0.45,0.2,1000,3,938.6,1386.5,2325.0
2556,0.05,0.45,0.2,1000,2,840.6,1496.4,2337.0
2557,0.05,0.45,0.2,1000,1,746.2,1603.4,2349.6
2558,0.05,0.45,0.2,1000,0,656.8,1704.3,2361.1
2559,0.05,0.45,0.2,1000,-1,572.9,1797.2,2370.1
2560,0.05,0.45,0.2,1000,-2,493.4,1879.4,2372.7
2561,0.05,0.45,0.2,1000,-3,417.5,1948.0,2365.4
2562,0.05,0.45,0.32,0,3,1385.4,489.7,1875.1
2563,0.05,0.45,0.32,0,2,1266.5,584.9,1851.4
2564,0.05,0.45,0.32,0,1,1149.5,682.5,1832.0
2565,0.05,0.45,0.32,0,0,1034.7,780.0,1814.6
2566,0.05,0.45,0.32,0,-1,924.8,877.0,1801.8
2567,0.05,0.45,0.32,0,-2,819.6,970.9,1790.5
2568,0.05,0.45,0.32,0,-3,719.2,1055.1,1774.3
2569,0.05,0.45,0.32,200,3,1135.8,914.2,2050.0
2570,0.05,0.45,0.32,200,2,1023.6,1025.2,2048.8
2571,0.05,0.45,0.32,200,1,916.4,1135.1,2051.5
2572,0.05,0.45,0.32,200,0,813.1,1241.2,2054.3
2573,0.05,0.45,0.32,200,-1,715.7,1341.5,2057.2
2574,0.05,0.45,0.32,200,-2,624.5,1432.5,2057.0
2575,0.05,0.45,0.32,200,-3,538.0,1509.7,2047.7
2576,0.05,0.45,0.32,400,3,961.9,1382.5,2344.3
2577,0.05,0.45,0.32,400,2,859.4,1494.2,2353.5
2578,0.05,0.45,0.32,400,1,761.9,1602.3,2364.2
2579,0.05,0.45,0.32,400,0,669.9,1704.5,2374.4
2580,0.05,0.45,0.32,400,-1,583.5,1798.3,2381.8
2581,0.05,0.45,0.32,400,-2,502.1,1880.2,2382.3
2582,0.05,0.45,0.32,400,-3,425.8,1945.4,2371.2
2583,0.05,0.45,0.32,600,3,791.9,1890.0,2681.9
2584,0.05,0.45,0.32,600,2,701.7,2000.7,2702.4
2585,0.05,0.45,0.32,600,1,616.5,2106.4,2722.9
2586,0.05,0.45,0.32,600,0,536.7,2203.9,2740.6
2587,0.05,0.45,0.32,600,-1,460.9,2291.1,2752.0
2588,0.05,0.45,0.32,600,-2,388.8,2365.5,2754.3
2589,0.05,0.45,0.32,600,-3,323.0,2425.8,2748.8
2590,0.05,0.45,0.32,800,3,699.2,2136.5,2835.6
2591,0.05,0.45,0.32,800,2,616.3,2245.9,2862.3
2592,0.05,0.45,0.32,800,1,537.1,2349.0,2886.1
2593,0.05,0.45,0.32,800,0,462.4,2442.9,2905.3
2594,0.05,0.45,0.32,800,-1,393.2,2527.4,2920.6
2595,0.05,0.45,0.32,800,-2,328.7,2600.1,2928.7
2596,0.05,0.45,0.32,800,-3,270.0,2659.2,2929.2
2597,0.05,0.45,0.32,1000,3,694.9,2137.7,2832.5
2598,0.05,0.45,0.32,1000,2,612.0,2247.1,2859.2
2599,0.05,0.45,0.32,1000,1,532.9,2350.1,2883.0
2600,0.05,0.45,0.32,1000,0,458.8,2444.1,2902.9
2601,0.05,0.45,0.32,1000,-1,390.1,2528.6,2918.7
2602,0.05,0.45,0.32,1000,-2,326.1,2601.4,2927.5
2603,0.05,0.45,0.32,1000,-3,267.7,2660.5,2928.2
2604,0.05,0.45,0.44,0,3,1347.9,562.2,1910.1
2605,0.05,0.45,0.44,0,2,1230.0,660.7,1890.6
2606,0.05,0.45,0.44,0,1,1113.9,759.6,1873.5
2607,0.05,0.45,0.44,0,0,1000.7,859.8,1860.5
2608,0.05,0.45,0.44,0,-1,892.8,959.3,1852.1
2609,0.05,0.45,0.44,0,-2,789.6,1053.5,1843.1
2610,0.05,0.45,0.44,0,-3,691.9,1137.5,1829.4
2611,0.05,0.45,0.44,200,3,1010.4,1186.6,2197.1
2612,0.05,0.45,0.44,200,2,904.6,1300.5,2205.1
2613,0.05,0.45,0.44,200,1,803.2,1411.4,2214.5
2614,0.05,0.45,0.44,200,0,708.4,1517.4,2225.8
2615,0.05,0.45,0.44,200,-1,619.1,1616.4,2235.5
2616,0.05,0.45,0.44,200,-2,534.1,1705.5,2239.6
2617,0.05,0.45,0.44,200,-3,455.7,1778.9,2234.7
2618,0.05,0.45,0.44,400,3,797.0,1846.3,2643.4
2619,0.05,0.45,0.44,400,2,706.1,1957.4,2663.4
2620,0.05,0.45,0.44,400,1,620.7,2064.2,2684.9
2621,0.05,0.45,0.44,400,0,538.8,2163.8,2702.6
2622,0.05,0.45,0.44,400,-1,463.4,2253.1,2716.5
2623,0.05,0.45,0.44,400,-2,394.4,2328.6,2723.1
2624,0.05,0.45,0.44,400,-3,329.1,2387.7,2716.8
2625,0.05,0.45,0.44,600,3,609.2,2556.7,3165.9
2626,0.05,0.45,0.44,600,2,531.8,2664.6,3196.4
2627,0.05,0.45,0.44,600,1,458.2,2764.8,3223.0
2628,0.05,0.45,0.44,600,0,390.1,2855.6,3245.6
2629,0.05,0.45,0.44,600,-1,328.2,2935.5,3263.7
2630,0.05,0.45,0.44,600,-2,270.8,3002.7,3273.4
2631,0.05,0.45,0.44,600,-3,215.7,3055.3,3271.1
2632,0.05,0.45,0.44,800,3,516.2,2899.1,3415.3
2633,0.05,0.45,0.44,800,2,448.4,3004.2,3452.6
2634,0.05,0.45,0.44,800,1,383.7,3101.4,3485.1
2635,0.05,0.45,0.44,800,0,324.1,3189.9,3514.0
2636,0.05,0.45,0.44,800,-1,269.8,3267.9,3537.7
2637,0.05,0.45,0.44,800,-2,220.1,3333.2,3553.3
2638,0.05,0.45,0.44,800,-3,173.8,3384.2,3557.9
2639,0.05,0.45,0.44,1000,3,512.5,2900.8,3413.3
2640,0.05,0.45,0.44,1000,2,444.9,3005.9,3450.8
2641,0.05,0.45,0.44,1000,1,380.6,3103.2,3483.7
2642,0.05,0.45,0.44,1000,0,321.3,3191.7,3513.0
2643,0.05,0.45,0.44,1000,-1,267.7,3269.7,3537.4
2644,0.05,0.45,0.44,1000,-2,218.2,3335.0,3553.2
2645,0.05,0.45,0.44,1000,-3,172.2,3386.0,3558.1
2646,0.05,0.45,0.56,0,3,1316.5,625.6,1942.1
2647,0.05,0.45,0.56,0,2,1199.2,725.7,1924.9
2648,0.05,0.45,0.56,0,1,1084.0,827.2,1911.2
2649,0.05,0.45,0.56,0,0,972.5,929.2,1901.7
2650,0.05,0.45,0.56,0,-1,866.5,1030.0,1896.5
2651,0.05,0.45,0.56,0,-2,765.1,1124.2,1889.3
2652,0.05,0.45,0.56,0,-3,669.6,1207.8,1877.4
2653,0.05,0.45,0.56,200,3,902.5,1447.2,2349.6
2654,0.05,0.45,0.56,200,2,802.5,1561.3,2363.8
2655,0.05,0.45,0.56,200,1,709.3,1671.8,2381.1
2656,0.05,0.45,0.56,200,0,621.6,1777.1,2398.6
2657,0.05,0.45,0.56,200,-1,538.2,1874.9,2413.0
2658,0.05,0.45,0.56,200,-2,463.0,1961.6,2424.6
2659,0.05,0.45,0.56,200,-3,393.2,2030.6,2423.8
2660,0.05,0.45,0.56,400,3,668.6,2288.0,2956.6
2661,0.05,0.45,0.56,400,2,585.9,2397.8,2983.7
2662,0.05,0.45,0.56,400,1,509.3,2501.4,3010.7
2663,0.05,0.45,0.56,400,0,439.2,2596.9,3036.2
2664,0.05,0.45,0.56,400,-1,373.4,2679.8,3053.2
2665,0.05,0.45,0.56,400,-2,309.9,2747.0,3056.9
2666,0.05,0.45,0.56,400,-3,250.3,2799.0,3049.3
2667,0.05,0.45,0.56,600,3,470.1,3183.3,3653.3
2668,0.05,0.45,0.56,600,2,403.8,3286.0,3689.8
2669,0.05,0.45,0.56,600,1,342.6,3379.9,3722.5
2670,0.05,0.45,0.56,600,0,285.6,3463.6,3749.2
2671,0.05,0.45,0.56,600,-1,231.7,3535.6,3767.3
2672,0.05,0.45,0.56,600,-2,181.8,3594.3,3776.0
2673,0.05,0.45,0.56,600,-3,138.2,3639.8,3778.0
2674,0.05,0.45,0.56,800,3,391.0,3659.8,4050.8
2675,0.05,0.45,0.56,800,2,333.8,3758.5,4092.3
2676,0.05,0.45,0.56,800,1,281.7,3848.9,4130.6
2677,0.05,0.45,0.56,800,0,234.0,3929.5,4163.5
2678,0.05,0.45,0.56,800,-1,189.1,3998.9,4188.0
2679,0.05,0.45,0.56,800,-2,147.2,4055.1,4202.3
2680,0.05,0.45,0.56,800,-3,111.6,4098.3,4209.9
2681,0.05,0.45,0.56,1000,3,388.0,3673.4,4061.4
2682,0.05,0.45,0.56,1000,2,331.0,3772.2,4103.3
2683,0.05,0.45,0.56,1000,1,279.2,3862.5,4141.7
2684,0.05,0.45,0.56,1000,0,232.0,3943.2,4175.2
2685,0.05,0.45,0.56,1000,-1,187.0,4012.6,4199.7
2686,0.05,0.45,0.56,1000,-2,145.8,4068.8,4214.6
2687,0.05,0.45,0.56,1000,-3,110.5,4112.0,4222.5
2688,0.05,0.45,0.68,0,3,1288.9,682.6,1971.5
2689,0.05,0.45,0.68,0,2,1172.3,784.3,1956.6
2690,0.05,0.45,0.68,0,1,1057.9,887.8,1945.8
2691,0.05,0.45,0.68,0,0,948.1,991.5,1939.6
2692,0.05,0.45,0.68,0,-1,843.6,1092.6,1936.2
2693,0.05,0.45,0.68,0,-2,744.1,1187.0,1931.1
2694,0.05,0.45,0.68,0,-3,650.3,1270.2,1920.5
2695,0.05,0.45,0.68,200,3,809.2,1694.4,2503.6
2696,0.05,0.45,0.68,200,2,717.1,1808.1,2525.2
2697,0.05,0.45,0.68,200,1,630.3,1918.7,2549.0
2698,0.05,0.45,0.68,200,0,548.4,2023.4,2571.8
2699,0.05,0.45,0.68,200,-1,475.2,2119.8,2595.0
2700,0.05,0.45,0.68,200,-2,405.7,2202.4,2608.0
2701,0.05,0.45,0.68,200,-3,338.5,2266.4,2604.9
2702,0.05,0.45,0.68,400,3,562.8,2707.3,3270.1
2703,0.05,0.45,0.68,400,2,490.7,2814.6,3305.3
2704,0.05,0.45,0.68,400,1,423.4,2914.7,3338.1
2705,0.05,0.45,0.68,400,0,358.7,3003.7,3362.4
2706,0.05,0.45,0.68,400,-1,297.2,3079.2,3376.3
2707,0.05,0.45,0.68,400,-2,239.5,3139.2,3378.8
2708,0.05,0.45,0.68,400,-3,187.8,3186.1,3373.9
2709,0.05,0.45,0.68,600,3,364.8,3774.2,4139.0
2710,0.05,0.45,0.68,600,2,307.5,3871.0,4178.5
2711,0.05,0.45,0.68,600,1,254.2,3958.7,4212.8
2712,0.05,0.45,0.68,600,0,205.5,4035.3,4240.8
2713,0.05,0.45,0.68,600,-1,161.4,4099.7,4261.1
2714,0.05,0.45,0.68,600,-2,122.5,4151.1,4273.6
2715,0.05,0.45,0.68,600,-3,89.7,4191.7,4281.4
2716,0.05,0.45,0.68,800,3,302.4,4440.6,4742.9
2717,0.05,0.45,0.68,800,2,254.3,4533.1,4787.5
2718,0.05,0.45,0.68,800,1,209.1,4616.6,4825.6
2719,0.05,0.45,0.68,800,0,168.5,4690.0,4858.5
2720,0.05,0.45,0.68,800,-1,132.6,4751.5,4884.1
2721,0.05,0.45,0.68,800,-2,101.4,4800.1,4901.5
2722,0.05,0.45,0.68,800,-3,75.3,4838.5,4913.9
2723,0.05,0.45,0.68,1000,3,299.8,4458.3,4758.1
2724,0.05,0.45,0.68,1000,2,251.8,4550.9,4802.7
2725,0.05,0.45,0.68,1000,1,207.3,4634.4,4841.6
2726,0.05,0.45,0.68,1000,0,167.2,4707.7,4875.0
2727,0.05,0.45,0.68,1000,-1,131.5,4769.2,4900.7
2728,0.05,0.45,0.68,1000,-2,101.4,4817.8,4919.2
2729,0.05,0.45,0.68,1000,-3,75.3,4856.2,4931.5
2730,0.05,0.45,0.8,0,3,1263.5,736.4,1999.9
2731,0.05,0.45,0.8,0,2,1147.6,840.3,1987.9
2732,0.05,0.45,0.8,0,1,1034.2,945.2,1979.4
2733,0.05,0.45,0.8,0,0,926.3,1050.0,1976.3
2734,0.05,0.45,0.8,0,-1,823.2,1151.3,1974.5
2735,0.05,0.45,0.8,0,-2,725.4,1245.8,1971.2
2736,0.05,0.45,0.8,0,-3,633.0,1328.4,1961.4
2737,0.05,0.45,0.8,200,3,730.7,1930.4,2661.1
2738,0.05,0.45,0.8,200,2,644.3,2044.6,2688.9
2739,0.05,0.45,0.8,200,1,563.7,2154.9,2718.5
2740,0.05,0.45,0.8,200,0,491.0,2258.6,2749.6
2741,0.05,0.45,0.8,200,-1,421.3,2352.2,2773.5
2742,0.05,0.45,0.8,200,-2,354.1,2430.5,2784.6
2743,0.05,0.45,0.8,200,-3,289.5,2490.1,2779.6
2744,0.05,0.45,0.8,400,3,478.8,3104.7,3583.5
2745,0.05,0.45,0.8,400,2,412.7,3208.8,3621.5
2746,0.05,0.45,0.8,400,1,349.1,3303.7,3652.9
2747,0.05,0.45,0.8,400,0,289.0,3386.7,3675.7
2748,0.05,0.45,0.8,400,-1,232.9,3455.8,3688.7
2749,0.05,0.45,0.8,400,-2,182.2,3510.0,3692.2
2750,0.05,0.45,0.8,400,-3,136.3,3552.8,3689.1
2751,0.05,0.45,0.8,600,3,282.5,4346.7,4629.2
2752,0.05,0.45,0.8,600,2,234.0,4437.7,4671.8
2753,0.05,0.45,0.8,600,1,189.4,4519.2,4708.6
2754,0.05,0.45,0.8,600,0,149.1,4588.8,4738.0
2755,0.05,0.45,0.8,600,-1,113.5,4646.4,4760.0
2756,0.05,0.45,0.8,600,-2,83.6,4692.3,4775.9
2757,0.05,0.45,0.8,600,-3,56.0,4729.5,4785.5
2758,0.05,0.45,0.8,800,3,237.6,5211.6,5449.3
2759,0.05,0.45,0.8,800,2,196.3,5296.1,5492.3
2760,0.05,0.45,0.8,800,1,158.7,5372.1,5530.8
2761,0.05,0.45,0.8,800,0,124.8,5437.8,5562.6
2762,0.05,0.45,0.8,800,-1,97.4,5491.2,5588.5
2763,0.05,0.45,0.8,800,-2,72.0,5533.2,5605.2
2764,0.05,0.45,0.8,800,-3,47.9,5567.9,5615.9
2765,0.05,0.45,0.8,1000,3,237.6,5244.4,5481.9
2766,0.05,0.45,0.8,1000,2,196.2,5328.5,5524.7
2767,0.05,0.45,0.8,1000,1,158.6,5404.0,5562.6
2768,0.05,0.45,0.8,1000,0,124.7,5469.4,5594.1
2769,0.05,0.45,0.8,1000,-1,97.4,5522.2,5619.6
2770,0.05,0.45,0.8,1000,-2,72.0,5564.4,5636.5
2771,0.05,0.45,0.8,1000,-3,47.9,5598.8,5646.7
2772,0.05,0.25,0.2,0,3,1163.2,456.3,1619.5
2773,0.05,0.25,0.2,0,2,1056.4,545.8,1602.1
2774,0.05,0.25,0.2,0,1,951.3,636.4,1587.7
2775,0.05,0.25,0.2,0,0,850.4,727.3,1577.8
2776,0.05,0.25,0.2,0,-1,753.5,818.1,1571.6
2777,0.05,0.25,0.2,0,-2,661.2,905.2,1566.3
2778,0.05,0.25,0.2,0,-3,574.1,983.2,1557.3
2779,0.05,0.25,0.2,200,3,998.5,731.2,1729.7
2780,0.05,0.25,0.2,200,2,896.9,829.4,1726.3
2781,0.05,0.25,0.2,200,1,799.2,928.6,1727.8
2782,0.05,0.25,0.2,200,0,705.6,1025.5,1731.1
2783,0.05,0.25,0.2,200,-1,617.9,1117.5,1735.4
2784,0.05,0.25,0.2,200,-2,535.2,1202.4,1737.6
2785,0.05,0.25,0.2,200,-3,457.0,1276.7,1733.7
2786,0.05,0.25,0.2,400,3,881.7,1026.7,1908.5
2787,0.05,0.25,0.2,400,2,786.2,1128.0,1914.2
2788,0.05,0.25,0.2,400,1,695.4,1226.7,1922.1
2789,0.05,0.25,0.2,400,0,609.2,1321.4,1930.7
2790,0.05,0.25,0.2,400,-1,528.2,1410.9,1939.1
2791,0.05,0.25,0.2,400,-2,451.8,1491.9,1943.6
2792,0.05,0.25,0.2,400,-3,380.8,1559.8,1940.6
2793,0.05,0.25,0.2,600,3,760.1,1348.6,2108.7
2794,0.05,0.25,0.2,600,2,673.0,1450.6,2123.6
2795,0.05,0.25,0.2,600,1,591.3,1550.1,2141.4
2796,0.05,0.25,0.2,600,0,514.1,1644.2,2158.3
2797,0.05,0.25,0.2,600,-1,441.2,1730.7,2171.9
2798,0.05,0.25,0.2,600,-2,372.8,1806.9,2179.7
2799,0.05,0.25,0.2,600,-3,307.9,1870.3,2178.2
2800,0.05,0.25,0.2,800,3,688.7,1506.1,2194.8
2801,0.05,0.25,0.2,800,2,608.6,1608.4,2216.9
2802,0.05,0.25,0.2,800,1,532.1,1707.1,2239.2
2803,0.05,0.25,0.2,800,0,459.9,1799.6,2259.6
2804,0.05,0.25,0.2,800,-1,390.6,1883.7,2274.3
2805,0.05,0.25,0.2,800,-2,325.9,1958.0,2283.9
2806,0.05,0.25,0.2,800,-3,266.7,2020.7,2287.5
2807,0.05,0.25,0.2,1000,3,685.6,1506.9,2192.5
2808,0.05,0.25,0.2,1000,2,605.5,1609.1,2214.7
2809,0.05,0.25,0.2,1000,1,529.1,1707.8,2237.0
2810,0.05,0.25,0.2,1000,0,457.0,1800.4,2257.3
2811,0.05,0.25,0.2,1000,-1,387.9,1884.4,2272.3
2812,0.05,0.25,0.2,1000,-2,323.3,1958.8,2282.1
2813,0.05,0.25,0.2,1000,-3,264.6,2021.6,2286.2
2814,0.05,0.25,0.32,0,3,1118.6,547.5,1666.1
2815,0.05,0.25,0.32,0,2,1013.0,639.4,1652.4
2816,0.05,0.25,0.32,0,1,909.7,732.4,1642.1
2817,0.05,0.25,0.32,0,0,811.0,826.1,1637.2
2818,0.05,0.25,0.32,0,-1,716.6,919.1,1635.8
2819,0.05,0.25,0.32,0,-2,627.3,1006.4,1633.7
2820,0.05,0.25,0.32,0,-3,543.2,1083.8,1627.0
2821,0.05,0.25,0.32,200,3,866.0,1014.6,1880.6
2822,0.05,0.25,0.32,200,2,770.6,1117.6,1888.2
2823,0.05,0.25,0.32,200,1,680.3,1218.3,1898.6
2824,0.05,0.25,0.32,200,0,596.1,1315.1,1911.2
2825,0.05,0.25,0.32,200,-1,516.2,1406.3,1922.4
2826,0.05,0.25,0.32,200,-2,440.3,1489.4,1929.7
2827,0.05,0.25,0.32,200,-3,371.5,1560.6,1932.1
2828,0.05,0.25,0.32,400,3,704.6,1498.3,2202.9
2829,0.05,0.25,0.32,400,2,621.0,1600.3,2221.3
2830,0.05,0.25,0.32,400,1,542.3,1699.2,2241.4
2831,0.05,0.25,0.32,400,0,468.0,1792.9,2260.8
2832,0.05,0.25,0.32,400,-1,399.4,1878.6,2278.0
2833,0.05,0.25,0.32,400,-2,336.9,1953.5,2290.4
2834,0.05,0.25,0.32,400,-3,277.3,2013.1,2290.4
2835,0.05,0.25,0.32,600,3,556.9,2017.3,2574.2
2836,0.05,0.25,0.32,600,2,485.3,2118.7,2604.0
2837,0.05,0.25,0.32,600,1,416.7,2214.8,2631.5
2838,0.05,0.25,0.32,600,0,352.5,2303.0,2655.4
2839,0.05,0.25,0.32,600,-1,294.8,2382.2,2677.0
2840,0.05,0.25,0.32,600,-2,241.4,2449.8,2691.2
2841,0.05,0.25,0.32,600,-3,191.0,2503.9,2694.9
2842,0.05,0.25,0.32,800,3,478.4,2266.4,2744.8
2843,0.05,0.25,0.32,800,2,413.4,2366.6,2779.9
2844,0.05,0.25,0.32,800,1,351.7,2460.2,2811.8
2845,0.05,0.25,0.32,800,0,295.5,2546.0,2841.5
2846,0.05,0.25,0.32,800,-1,243.9,2622.4,2866.3
2847,0.05,0.25,0.32,800,-2,195.6,2688.2,2883.8
2848,0.05,0.25,0.32,800,-3,152.1,2740.7,2892.8
2849,0.05,0.25,0.32,1000,3,474.7,2267.7,2742.4
2850,0.05,0.25,0.32,1000,2,410.1,2367.8,2777.9
2851,0.05,0.25,0.32,1000,1,349.0,2461.5,2810.5
2852,0.05,0.25,0.32,1000,0,293.1,2547.3,2840.5
2853,0.05,0.25,0.32,1000,-1,241.5,2623.8,2865.3
2854,0.05,0.25,0.32,1000,-2,193.9,2689.5,2883.4
2855,0.05,0.25,0.32,1000,-3,150.7,2742.1,2892.8
2856,0.05,0.25,0.44,0,3,1081.7,624.9,1706.5
2857,0.05,0.25,0.44,0,2,976.9,718.5,1695.4
2858,0.05,0.25,0.44,0,1,875.6,813.9,1689.5
2859,0.05,0.25,0.44,0,0,779.0,910.1,1689.1
2860,0.05,0.25,0.44,0,-1,687.1,1003.7,1690.8
2861,0.05,0.25,0.44,0,-2,600.0,1090.7,1690.7
2862,0.05,0.25,0.44,0,-3,518.3,1167.8,1686.0
2863,0.05,0.25,0.44,200,3,749.3,1293.3,2042.6
2864,0.05,0.25,0.44,200,2,662.5,1397.1,2059.7
2865,0.05,0.25,0.44,200,1,580.6,1498.1,2078.7
2866,0.05,0.25,0.44,200,0,502.5,1594.8,2097.3
2867,0.05,0.25,0.44,200,-1,431.1,1685.9,2117.0
2868,0.05,0.25,0.44,200,-2,366.9,1768.6,2135.5
2869,0.05,0.25,0.44,200,-3,304.9,1836.1,2141.0
2870,0.05,0.25,0.44,400,3,562.6,1968.7,2531.2
2871,0.05,0.25,0.44,400,2,489.3,2070.6,2559.9
2872,0.05,0.25,0.44,400,1,422.5,2168.3,2590.9
2873,0.05,0.25,0.44,400,0,360.7,2259.5,2620.2
2874,0.05,0.25,0.44,400,-1,301.4,2340.6,2642.0
2875,0.05,0.25,0.44,400,-2,245.3,2408.4,2653.7
2876,0.05,0.25,0.44,400,-3,194.6,2460.9,2655.6
2877,0.05,0.25,0.44,600,3,401.4,2688.4,3089.8
2878,0.05,0.25,0.44,600,2,342.4,2786.9,3129.3
2879,0.05,0.25,0.44,600,1,287.1,2878.1,3165.2
2880,0.05,0.25,0.44,600,0,236.2,2960.5,3196.6
2881,0.05,0.25,0.44,600,-1,187.2,3032.1,3219.3
2882,0.05,0.25,0.44,600,-2,142.1,3091.6,3233.7
2883,0.05,0.25,0.44,600,-3,104.9,3138.3,3243.3
2884,0.05,0.25,0.44,800,3,333.6,3041.2,3374.8
2885,0.05,0.25,0.44,800,2,281.6,3136.8,3418.4
2886,0.05,0.25,0.44,800,1,234.2,3224.9,3459.1
2887,0.05,0.25,0.44,800,0,191.1,3304.0,3495.2
2888,0.05,0.25,0.44,800,-1,150.4,3373.4,3523.7
2889,0.05,0.25,0.44,800,-2,113.9,3431.1,3545.0
2890,0.05,0.25,0.44,800,-3,83.8,3476.0,3559.8
2891,0.05,0.25,0.44,1000,3,330.8,3048.4,3379.1
2892,0.05,0.25,0.44,1000,2,279.3,3143.7,3423.0
2893,0.05,0.25,0.44,1000,1,232.2,3231.7,3463.9
2894,0.05,0.25,0.44,1000,0,189.4,3310.7,3500.1
2895,0.05,0.25,0.44,1000,-1,148.5,3380.0,3528.6
2896,0.05,0.25,0.44,1000,-2,112.7,3437.7,3550.4
2897,0.05,0.25,0.44,1000,-3,82.8,3482.5,3565.3
2898,0.05,0.25,0.56,0,3,1050.6,691.5,1742.1
2899,0.05,0.25,0.56,0,2,946.9,787.6,1734.4
2900,0.05,0.25,0.56,0,1,847.5,885.0,1732.4
2901,0.05,0.25,0.56,0,0,752.8,982.4,1735.2
2902,0.05,0.25,0.56,0,-1,662.8,1075.9,1738.7
2903,0.05,0.25,0.56,0,-2,577.9,1162.6,1740.6
2904,0.05,0.25,0.56,0,-3,498.0,1239.3,1737.4
2905,0.05,0.25,0.56,200,3,653.8,1557.0,2210.8
2906,0.05,0.25,0.56,200,2,573.7,1660.9,2234.7
2907,0.05,0.25,0.56,200,1,498.4,1762.5,2260.9
2908,0.05,0.25,0.56,200,0,431.2,1859.9,2291.1
2909,0.05,0.25,0.56,200,-1,367.7,1949.9,2317.6
2910,0.05,0.25,0.56,200,-2,306.3,2028.9,2335.1
2911,0.05,0.25,0.56,200,-3,247.8,2090.9,2338.7
2912,0.05,0.25,0.56,400,3,454.2,2416.1,2870.3
2913,0.05,0.25,0.56,400,2,391.8,2516.4,2908.2
2914,0.05,0.25,0.56,400,1,332.3,2610.6,2943.0
2915,0.05,0.25,0.56,400,0,275.6,2696.2,2971.8
2916,0.05,0.25,0.56,400,-1,222.5,2770.3,2992.9
2917,0.05,0.25,0.56,400,-2,174.8,2830.0,3004.8
2918,0.05,0.25,0.56,400,-3,131.3,2876.0,3007.3
2919,0.05,0.25,0.56,600,3,289.8,3319.6,3609.4
2920,0.05,0.25,0.56,600,2,240.0,3412.6,3652.6
2921,0.05,0.25,0.56,600,1,193.6,3496.9,3690.5
2922,0.05,0.25,0.56,600,0,152.1,3571.9,3724.0
2923,0.05,0.25,0.56,600,-1,114.9,3635.8,3750.7
2924,0.05,0.25,0.56,600,-2,84.5,3687.6,3772.1
2925,0.05,0.25,0.56,600,-3,57.8,3727.9,3785.7
2926,0.05,0.25,0.56,800,3,238.6,3852.4,4091.0
2927,0.05,0.25,0.56,800,2,196.0,3941.3,4137.3
2928,0.05,0.25,0.56,800,1,156.6,4021.7,4178.3
2929,0.05,0.25,0.56,800,0,123.2,4093.5,4216.7
2930,0.05,0.25,0.56,800,-1,94.5,4154.6,4249.1
2931,0.05,0.25,0.56,800,-2,69.9,4204.0,4273.9
2932,0.05,0.25,0.56,800,-3,47.2,4241.8,4289.0
2933,0.05,0.25,0.56,1000,3,236.3,3866.7,4103.0
2934,0.05,0.25,0.56,1000,2,193.8,3955.6,4149.3
2935,0.05,0.25,0.56,1000,1,155.5,4036.0,4191.4
2936,0.05,0.25,0.56,1000,0,122.1,4107.8,4229.9
2937,0.05,0.25,0.56,1000,-1,94.4,4168.9,4263.3
2938,0.05,0.25,0.56,1000,-2,69.9,4218.3,4288.2
2939,0.05,0.25,0.56,1000,-3,47.1,4256.1,4303.2
2940,0.05,0.25,0.68,0,3,1023.3,751.6,1774.9
2941,0.05,0.25,0.68,0,2,920.9,849.4,1770.4
2942,0.05,0.25,0.68,0,1,823.3,948.6,1772.0
2943,0.05,0.25,0.68,0,0,730.6,1046.3,1776.9
2944,0.05,0.25,0.68,0,-1,642.2,1139.7,1781.9
2945,0.05,0.25,0.68,0,-2,558.8,1226.5,1785.3
2946,0.05,0.25,0.68,0,-3,480.7,1302.9,1783.6
2947,0.05,0.25,0.68,200,3,573.9,1807.6,2381.6
2948,0.05,0.25,0.68,200,2,501.7,1912.6,2414.3
2949,0.05,0.25,0.68,200,1,436.0,2014.6,2450.6
2950,0.05,0.25,0.68,200,0,372.9,2110.4,2483.3
2951,0.05,0.25,0.68,200,-1,311.7,2197.6,2509.3
2952,0.05,0.25,0.68,200,-2,253.4,2272.3,2525.7
2953,0.05,0.25,0.68,200,-3,201.7,2329.5,2531.2
2954,0.05,0.25,0.68,400,3,368.8,2838.5,3207.4
2955,0.05,0.25,0.68,400,2,310.9,2935.4,3246.2
2956,0.05,0.25,0.68,400,1,256.6,3025.2,3281.8
2957,0.05,0.25,0.68,400,0,206.4,3104.7,3311.1
2958,0.05,0.25,0.68,400,-1,159.9,3171.8,3331.7
2959,0.05,0.25,0.68,400,-2,119.2,3224.9,3344.0
2960,0.05,0.25,0.68,400,-3,84.0,3266.1,3350.0
2961,0.05,0.25,0.68,600,3,207.6,3921.9,4129.5
2962,0.05,0.25,0.68,600,2,167.0,4008.2,4175.2
2963,0.05,0.25,0.68,600,1,130.4,4086.3,4216.7
2964,0.05,0.25,0.68,600,0,99.3,4154.2,4253.5
2965,0.05,0.25,0.68,600,-1,71.9,4210.7,4282.6
2966,0.05,0.25,0.68,600,-2,46.4,4255.8,4302.2
